"Notes"	"Occurrence State"	"Occurrence State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Vermont"	"50"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	22	Not Applicable	Not Applicable
	"Vermont"	"50"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	Suppressed	Not Applicable	Not Applicable
	"Vermont"	"50"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	0	Not Applicable	Not Applicable
	"Vermont"	"50"	"2023 (provisional and partial)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	0	Not Applicable	Not Applicable
	"Vermont"	"50"	"2023 (provisional and partial)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	0	Not Applicable	Not Applicable
	"Vermont"	"50"	"2023 (provisional and partial)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	0	Not Applicable	Not Applicable
	"Vermont"	"50"	"2023 (provisional and partial)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"Vermont"	"50"	"2023 (provisional and partial)"	"2023"	"May, 2023 (provisional and partial)"	"2023/05"	0	Not Applicable	Not Applicable
	"Virginia"	"51"	"2018"	"2018"	"Jan., 2018"	"2018/01"	89	Not Applicable	Not Applicable
	"Virginia"	"51"	"2018"	"2018"	"Feb., 2018"	"2018/02"	102	Not Applicable	Not Applicable
	"Virginia"	"51"	"2018"	"2018"	"Mar., 2018"	"2018/03"	112	Not Applicable	Not Applicable
	"Virginia"	"51"	"2018"	"2018"	"Apr., 2018"	"2018/04"	100	Not Applicable	Not Applicable
	"Virginia"	"51"	"2018"	"2018"	"May, 2018"	"2018/05"	115	Not Applicable	Not Applicable
	"Virginia"	"51"	"2018"	"2018"	"Jun., 2018"	"2018/06"	104	Not Applicable	Not Applicable
	"Virginia"	"51"	"2018"	"2018"	"Jul., 2018"	"2018/07"	106	Not Applicable	Not Applicable
	"Virginia"	"51"	"2018"	"2018"	"Aug., 2018"	"2018/08"	132	Not Applicable	Not Applicable
	"Virginia"	"51"	"2018"	"2018"	"Sep., 2018"	"2018/09"	130	Not Applicable	Not Applicable
	"Virginia"	"51"	"2018"	"2018"	"Oct., 2018"	"2018/10"	120	Not Applicable	Not Applicable
	"Virginia"	"51"	"2018"	"2018"	"Nov., 2018"	"2018/11"	99	Not Applicable	Not Applicable
	"Virginia"	"51"	"2018"	"2018"	"Dec., 2018"	"2018/12"	79	Not Applicable	Not Applicable
	"Virginia"	"51"	"2019"	"2019"	"Jan., 2019"	"2019/01"	118	Not Applicable	Not Applicable
	"Virginia"	"51"	"2019"	"2019"	"Feb., 2019"	"2019/02"	112	Not Applicable	Not Applicable
	"Virginia"	"51"	"2019"	"2019"	"Mar., 2019"	"2019/03"	119	Not Applicable	Not Applicable
	"Virginia"	"51"	"2019"	"2019"	"Apr., 2019"	"2019/04"	114	Not Applicable	Not Applicable
	"Virginia"	"51"	"2019"	"2019"	"May, 2019"	"2019/05"	125	Not Applicable	Not Applicable
	"Virginia"	"51"	"2019"	"2019"	"Jun., 2019"	"2019/06"	103	Not Applicable	Not Applicable
	"Virginia"	"51"	"2019"	"2019"	"Jul., 2019"	"2019/07"	96	Not Applicable	Not Applicable
	"Virginia"	"51"	"2019"	"2019"	"Aug., 2019"	"2019/08"	113	Not Applicable	Not Applicable
	"Virginia"	"51"	"2019"	"2019"	"Sep., 2019"	"2019/09"	110	Not Applicable	Not Applicable
	"Virginia"	"51"	"2019"	"2019"	"Oct., 2019"	"2019/10"	146	Not Applicable	Not Applicable
	"Virginia"	"51"	"2019"	"2019"	"Nov., 2019"	"2019/11"	122	Not Applicable	Not Applicable
	"Virginia"	"51"	"2019"	"2019"	"Dec., 2019"	"2019/12"	132	Not Applicable	Not Applicable
	"Virginia"	"51"	"2020"	"2020"	"Jan., 2020"	"2020/01"	145	Not Applicable	Not Applicable
	"Virginia"	"51"	"2020"	"2020"	"Feb., 2020"	"2020/02"	119	Not Applicable	Not Applicable
	"Virginia"	"51"	"2020"	"2020"	"Mar., 2020"	"2020/03"	138	Not Applicable	Not Applicable
	"Virginia"	"51"	"2020"	"2020"	"Apr., 2020"	"2020/04"	186	Not Applicable	Not Applicable
	"Virginia"	"51"	"2020"	"2020"	"May, 2020"	"2020/05"	225	Not Applicable	Not Applicable
	"Virginia"	"51"	"2020"	"2020"	"Jun., 2020"	"2020/06"	162	Not Applicable	Not Applicable
	"Virginia"	"51"	"2020"	"2020"	"Jul., 2020"	"2020/07"	194	Not Applicable	Not Applicable
	"Virginia"	"51"	"2020"	"2020"	"Aug., 2020"	"2020/08"	186	Not Applicable	Not Applicable
	"Virginia"	"51"	"2020"	"2020"	"Sep., 2020"	"2020/09"	175	Not Applicable	Not Applicable
	"Virginia"	"51"	"2020"	"2020"	"Oct., 2020"	"2020/10"	181	Not Applicable	Not Applicable
	"Virginia"	"51"	"2020"	"2020"	"Nov., 2020"	"2020/11"	169	Not Applicable	Not Applicable
	"Virginia"	"51"	"2020"	"2020"	"Dec., 2020"	"2020/12"	181	Not Applicable	Not Applicable
	"Virginia"	"51"	"2021"	"2021"	"Jan., 2021"	"2021/01"	221	Not Applicable	Not Applicable
	"Virginia"	"51"	"2021"	"2021"	"Feb., 2021"	"2021/02"	178	Not Applicable	Not Applicable
	"Virginia"	"51"	"2021"	"2021"	"Mar., 2021"	"2021/03"	245	Not Applicable	Not Applicable
	"Virginia"	"51"	"2021"	"2021"	"Apr., 2021"	"2021/04"	238	Not Applicable	Not Applicable
	"Virginia"	"51"	"2021"	"2021"	"May, 2021"	"2021/05"	193	Not Applicable	Not Applicable
	"Virginia"	"51"	"2021"	"2021"	"Jun., 2021"	"2021/06"	194	Not Applicable	Not Applicable
	"Virginia"	"51"	"2021"	"2021"	"Jul., 2021"	"2021/07"	188	Not Applicable	Not Applicable
	"Virginia"	"51"	"2021"	"2021"	"Aug., 2021"	"2021/08"	209	Not Applicable	Not Applicable
	"Virginia"	"51"	"2021"	"2021"	"Sep., 2021"	"2021/09"	216	Not Applicable	Not Applicable
	"Virginia"	"51"	"2021"	"2021"	"Oct., 2021"	"2021/10"	202	Not Applicable	Not Applicable
	"Virginia"	"51"	"2021"	"2021"	"Nov., 2021"	"2021/11"	188	Not Applicable	Not Applicable
	"Virginia"	"51"	"2021"	"2021"	"Dec., 2021"	"2021/12"	202	Not Applicable	Not Applicable
	"Virginia"	"51"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	191	Not Applicable	Not Applicable
	"Virginia"	"51"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	189	Not Applicable	Not Applicable
	"Virginia"	"51"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	216	Not Applicable	Not Applicable
	"Virginia"	"51"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	175	Not Applicable	Not Applicable
	"Virginia"	"51"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	210	Not Applicable	Not Applicable
	"Virginia"	"51"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	185	Not Applicable	Not Applicable
	"Virginia"	"51"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	196	Not Applicable	Not Applicable
	"Virginia"	"51"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	220	Not Applicable	Not Applicable
	"Virginia"	"51"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	189	Not Applicable	Not Applicable
	"Virginia"	"51"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	192	Not Applicable	Not Applicable
	"Virginia"	"51"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	28	Not Applicable	Not Applicable
	"Virginia"	"51"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	0	Not Applicable	Not Applicable
	"Virginia"	"51"	"2023 (provisional and partial)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	0	Not Applicable	Not Applicable
	"Virginia"	"51"	"2023 (provisional and partial)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	0	Not Applicable	Not Applicable
	"Virginia"	"51"	"2023 (provisional and partial)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	0	Not Applicable	Not Applicable
	"Virginia"	"51"	"2023 (provisional and partial)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"Virginia"	"51"	"2023 (provisional and partial)"	"2023"	"May, 2023 (provisional and partial)"	"2023/05"	0	Not Applicable	Not Applicable
	"Washington"	"53"	"2018"	"2018"	"Jan., 2018"	"2018/01"	82	Not Applicable	Not Applicable
	"Washington"	"53"	"2018"	"2018"	"Feb., 2018"	"2018/02"	89	Not Applicable	Not Applicable
	"Washington"	"53"	"2018"	"2018"	"Mar., 2018"	"2018/03"	84	Not Applicable	Not Applicable
	"Washington"	"53"	"2018"	"2018"	"Apr., 2018"	"2018/04"	74	Not Applicable	Not Applicable
	"Washington"	"53"	"2018"	"2018"	"May, 2018"	"2018/05"	88	Not Applicable	Not Applicable
	"Washington"	"53"	"2018"	"2018"	"Jun., 2018"	"2018/06"	82	Not Applicable	Not Applicable
	"Washington"	"53"	"2018"	"2018"	"Jul., 2018"	"2018/07"	76	Not Applicable	Not Applicable
	"Washington"	"53"	"2018"	"2018"	"Aug., 2018"	"2018/08"	84	Not Applicable	Not Applicable
	"Washington"	"53"	"2018"	"2018"	"Sep., 2018"	"2018/09"	81	Not Applicable	Not Applicable
	"Washington"	"53"	"2018"	"2018"	"Oct., 2018"	"2018/10"	91	Not Applicable	Not Applicable
	"Washington"	"53"	"2018"	"2018"	"Nov., 2018"	"2018/11"	70	Not Applicable	Not Applicable
	"Washington"	"53"	"2018"	"2018"	"Dec., 2018"	"2018/12"	87	Not Applicable	Not Applicable
	"Washington"	"53"	"2019"	"2019"	"Jan., 2019"	"2019/01"	100	Not Applicable	Not Applicable
	"Washington"	"53"	"2019"	"2019"	"Feb., 2019"	"2019/02"	82	Not Applicable	Not Applicable
	"Washington"	"53"	"2019"	"2019"	"Mar., 2019"	"2019/03"	83	Not Applicable	Not Applicable
	"Washington"	"53"	"2019"	"2019"	"Apr., 2019"	"2019/04"	73	Not Applicable	Not Applicable
	"Washington"	"53"	"2019"	"2019"	"May, 2019"	"2019/05"	74	Not Applicable	Not Applicable
	"Washington"	"53"	"2019"	"2019"	"Jun., 2019"	"2019/06"	99	Not Applicable	Not Applicable
	"Washington"	"53"	"2019"	"2019"	"Jul., 2019"	"2019/07"	92	Not Applicable	Not Applicable
	"Washington"	"53"	"2019"	"2019"	"Aug., 2019"	"2019/08"	97	Not Applicable	Not Applicable
	"Washington"	"53"	"2019"	"2019"	"Sep., 2019"	"2019/09"	94	Not Applicable	Not Applicable
	"Washington"	"53"	"2019"	"2019"	"Oct., 2019"	"2019/10"	89	Not Applicable	Not Applicable
	"Washington"	"53"	"2019"	"2019"	"Nov., 2019"	"2019/11"	86	Not Applicable	Not Applicable
	"Washington"	"53"	"2019"	"2019"	"Dec., 2019"	"2019/12"	104	Not Applicable	Not Applicable
	"Washington"	"53"	"2020"	"2020"	"Jan., 2020"	"2020/01"	110	Not Applicable	Not Applicable
	"Washington"	"53"	"2020"	"2020"	"Feb., 2020"	"2020/02"	98	Not Applicable	Not Applicable
	"Washington"	"53"	"2020"	"2020"	"Mar., 2020"	"2020/03"	123	Not Applicable	Not Applicable
	"Washington"	"53"	"2020"	"2020"	"Apr., 2020"	"2020/04"	150	Not Applicable	Not Applicable
	"Washington"	"53"	"2020"	"2020"	"May, 2020"	"2020/05"	156	Not Applicable	Not Applicable
	"Washington"	"53"	"2020"	"2020"	"Jun., 2020"	"2020/06"	141	Not Applicable	Not Applicable
	"Washington"	"53"	"2020"	"2020"	"Jul., 2020"	"2020/07"	134	Not Applicable	Not Applicable
	"Washington"	"53"	"2020"	"2020"	"Aug., 2020"	"2020/08"	132	Not Applicable	Not Applicable
	"Washington"	"53"	"2020"	"2020"	"Sep., 2020"	"2020/09"	114	Not Applicable	Not Applicable
	"Washington"	"53"	"2020"	"2020"	"Oct., 2020"	"2020/10"	124	Not Applicable	Not Applicable
	"Washington"	"53"	"2020"	"2020"	"Nov., 2020"	"2020/11"	126	Not Applicable	Not Applicable
	"Washington"	"53"	"2020"	"2020"	"Dec., 2020"	"2020/12"	149	Not Applicable	Not Applicable
	"Washington"	"53"	"2021"	"2021"	"Jan., 2021"	"2021/01"	163	Not Applicable	Not Applicable
	"Washington"	"53"	"2021"	"2021"	"Feb., 2021"	"2021/02"	139	Not Applicable	Not Applicable
	"Washington"	"53"	"2021"	"2021"	"Mar., 2021"	"2021/03"	178	Not Applicable	Not Applicable
	"Washington"	"53"	"2021"	"2021"	"Apr., 2021"	"2021/04"	184	Not Applicable	Not Applicable
	"Washington"	"53"	"2021"	"2021"	"May, 2021"	"2021/05"	172	Not Applicable	Not Applicable
	"Washington"	"53"	"2021"	"2021"	"Jun., 2021"	"2021/06"	173	Not Applicable	Not Applicable
	"Washington"	"53"	"2021"	"2021"	"Jul., 2021"	"2021/07"	192	Not Applicable	Not Applicable
	"Washington"	"53"	"2021"	"2021"	"Aug., 2021"	"2021/08"	205	Not Applicable	Not Applicable
	"Washington"	"53"	"2021"	"2021"	"Sep., 2021"	"2021/09"	179	Not Applicable	Not Applicable
	"Washington"	"53"	"2021"	"2021"	"Oct., 2021"	"2021/10"	188	Not Applicable	Not Applicable
	"Washington"	"53"	"2021"	"2021"	"Nov., 2021"	"2021/11"	167	Not Applicable	Not Applicable
	"Washington"	"53"	"2021"	"2021"	"Dec., 2021"	"2021/12"	168	Not Applicable	Not Applicable
	"Washington"	"53"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	192	Not Applicable	Not Applicable
	"Washington"	"53"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	183	Not Applicable	Not Applicable
	"Washington"	"53"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	184	Not Applicable	Not Applicable
	"Washington"	"53"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	169	Not Applicable	Not Applicable
	"Washington"	"53"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	192	Not Applicable	Not Applicable
	"Washington"	"53"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	189	Not Applicable	Not Applicable
	"Washington"	"53"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	220	Not Applicable	Not Applicable
	"Washington"	"53"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	237	Not Applicable	Not Applicable
	"Washington"	"53"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	187	Not Applicable	Not Applicable
	"Washington"	"53"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	216	Not Applicable	Not Applicable
	"Washington"	"53"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	40	Not Applicable	Not Applicable
	"Washington"	"53"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	0	Not Applicable	Not Applicable
	"Washington"	"53"	"2023 (provisional and partial)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	0	Not Applicable	Not Applicable
	"Washington"	"53"	"2023 (provisional and partial)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	0	Not Applicable	Not Applicable
	"Washington"	"53"	"2023 (provisional and partial)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	0	Not Applicable	Not Applicable
	"Washington"	"53"	"2023 (provisional and partial)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"Washington"	"53"	"2023 (provisional and partial)"	"2023"	"May, 2023 (provisional and partial)"	"2023/05"	0	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2018"	"2018"	"Jan., 2018"	"2018/01"	61	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2018"	"2018"	"Feb., 2018"	"2018/02"	73	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2018"	"2018"	"Mar., 2018"	"2018/03"	74	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2018"	"2018"	"Apr., 2018"	"2018/04"	68	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2018"	"2018"	"May, 2018"	"2018/05"	71	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2018"	"2018"	"Jun., 2018"	"2018/06"	74	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2018"	"2018"	"Jul., 2018"	"2018/07"	76	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2018"	"2018"	"Aug., 2018"	"2018/08"	85	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2018"	"2018"	"Sep., 2018"	"2018/09"	63	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2018"	"2018"	"Oct., 2018"	"2018/10"	70	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2018"	"2018"	"Nov., 2018"	"2018/11"	58	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2018"	"2018"	"Dec., 2018"	"2018/12"	66	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2019"	"2019"	"Jan., 2019"	"2019/01"	63	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2019"	"2019"	"Feb., 2019"	"2019/02"	49	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2019"	"2019"	"Mar., 2019"	"2019/03"	67	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2019"	"2019"	"Apr., 2019"	"2019/04"	73	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2019"	"2019"	"May, 2019"	"2019/05"	58	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2019"	"2019"	"Jun., 2019"	"2019/06"	56	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2019"	"2019"	"Jul., 2019"	"2019/07"	82	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2019"	"2019"	"Aug., 2019"	"2019/08"	78	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2019"	"2019"	"Sep., 2019"	"2019/09"	59	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2019"	"2019"	"Oct., 2019"	"2019/10"	77	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2019"	"2019"	"Nov., 2019"	"2019/11"	79	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2019"	"2019"	"Dec., 2019"	"2019/12"	77	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2020"	"2020"	"Jan., 2020"	"2020/01"	79	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2020"	"2020"	"Feb., 2020"	"2020/02"	66	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2020"	"2020"	"Mar., 2020"	"2020/03"	77	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2020"	"2020"	"Apr., 2020"	"2020/04"	104	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2020"	"2020"	"May, 2020"	"2020/05"	166	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2020"	"2020"	"Jun., 2020"	"2020/06"	130	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2020"	"2020"	"Jul., 2020"	"2020/07"	105	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2020"	"2020"	"Aug., 2020"	"2020/08"	101	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2020"	"2020"	"Sep., 2020"	"2020/09"	121	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2020"	"2020"	"Oct., 2020"	"2020/10"	98	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2020"	"2020"	"Nov., 2020"	"2020/11"	126	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2020"	"2020"	"Dec., 2020"	"2020/12"	120	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2021"	"2021"	"Jan., 2021"	"2021/01"	144	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2021"	"2021"	"Feb., 2021"	"2021/02"	115	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2021"	"2021"	"Mar., 2021"	"2021/03"	139	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2021"	"2021"	"Apr., 2021"	"2021/04"	160	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2021"	"2021"	"May, 2021"	"2021/05"	121	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2021"	"2021"	"Jun., 2021"	"2021/06"	110	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2021"	"2021"	"Jul., 2021"	"2021/07"	114	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2021"	"2021"	"Aug., 2021"	"2021/08"	136	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2021"	"2021"	"Sep., 2021"	"2021/09"	105	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2021"	"2021"	"Oct., 2021"	"2021/10"	111	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2021"	"2021"	"Nov., 2021"	"2021/11"	122	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2021"	"2021"	"Dec., 2021"	"2021/12"	89	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2022 (provisional)"	"2022"	"Jan., 2022 (provisional)"	"2022/01"	118	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2022 (provisional)"	"2022"	"Feb., 2022 (provisional)"	"2022/02"	112	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2022 (provisional)"	"2022"	"Mar., 2022 (provisional)"	"2022/03"	96	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2022 (provisional)"	"2022"	"Apr., 2022 (provisional)"	"2022/04"	96	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2022 (provisional)"	"2022"	"May, 2022 (provisional)"	"2022/05"	109	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2022 (provisional)"	"2022"	"Jun., 2022 (provisional)"	"2022/06"	99	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2022 (provisional)"	"2022"	"Jul., 2022 (provisional)"	"2022/07"	120	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2022 (provisional)"	"2022"	"Aug., 2022 (provisional)"	"2022/08"	102	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2022 (provisional)"	"2022"	"Sep., 2022 (provisional)"	"2022/09"	85	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2022 (provisional)"	"2022"	"Oct., 2022 (provisional)"	"2022/10"	115	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2022 (provisional)"	"2022"	"Nov., 2022 (provisional)"	"2022/11"	17	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2022 (provisional)"	"2022"	"Dec., 2022 (provisional)"	"2022/12"	0	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2023 (provisional and partial)"	"2023"	"Jan., 2023 (provisional)"	"2023/01"	0	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2023 (provisional and partial)"	"2023"	"Feb., 2023 (provisional)"	"2023/02"	0	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2023 (provisional and partial)"	"2023"	"Mar., 2023 (provisional)"	"2023/03"	0	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2023 (provisional and partial)"	"2023"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"West Virginia"	"54"	"2023 (provisional and partial)"	"2023"	"May, 2023 (provisional and partial)"	"2023/05"	0	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2018"	"2018"	"Jan., 2018"	"2018/01"	81	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2018"	"2018"	"Feb., 2018"	"2018/02"	77	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2018"	"2018"	"Mar., 2018"	"2018/03"	85	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2018"	"2018"	"Apr., 2018"	"2018/04"	62	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2018"	"2018"	"May, 2018"	"2018/05"	94	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2018"	"2018"	"Jun., 2018"	"2018/06"	78	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2018"	"2018"	"Jul., 2018"	"2018/07"	67	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2018"	"2018"	"Aug., 2018"	"2018/08"	85	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2018"	"2018"	"Sep., 2018"	"2018/09"	75	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2018"	"2018"	"Oct., 2018"	"2018/10"	80	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2018"	"2018"	"Nov., 2018"	"2018/11"	68	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2018"	"2018"	"Dec., 2018"	"2018/12"	96	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2019"	"2019"	"Jan., 2019"	"2019/01"	67	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2019"	"2019"	"Feb., 2019"	"2019/02"	70	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2019"	"2019"	"Mar., 2019"	"2019/03"	113	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2019"	"2019"	"Apr., 2019"	"2019/04"	91	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2019"	"2019"	"May, 2019"	"2019/05"	94	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2019"	"2019"	"Jun., 2019"	"2019/06"	77	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2019"	"2019"	"Jul., 2019"	"2019/07"	95	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2019"	"2019"	"Aug., 2019"	"2019/08"	102	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2019"	"2019"	"Sep., 2019"	"2019/09"	92	Not Applicable	Not Applicable
	"Wisconsin"	"55"	"2019"	"2019"	"Oct., 2019"	"2019/10"	87	Not Applicable	Not Applicable
